,Id,SalePrice
0,1461,116335.85122183873
1,1462,170652.83806174155
2,1463,166462.22135131073
3,1464,197439.7644173418
4,1465,194150.88265136618
5,1466,167693.8592693957
6,1467,176350.61341236986
7,1468,157073.24791932013
8,1469,212396.75196869567
9,1470,109910.90470573562
10,1471,195412.86722415045
11,1472,103716.47060182504
12,1473,88622.85027643107
13,1474,151449.79054550512
14,1475,102056.54754529463
15,1476,324402.26479058294
16,1477,238930.77344379842
17,1478,296198.80624249787
18,1479,279401.4626950866
19,1480,425246.89451519144
20,1481,307984.71642820525
21,1482,216296.99532277766
22,1483,180297.76581769658
23,1484,185167.16214407852
24,1485,204010.83566768013
25,1486,211012.4875633315
26,1487,286623.4537662098
27,1488,246493.8908832986
28,1489,183190.54233005072
29,1490,232555.73700516496
30,1491,220782.83193683217
31,1492,101317.43035087734
32,1493,208588.8499475068
33,1494,289652.5822644766
34,1495,279283.3560471127
35,1496,227668.81160333264
36,1497,166547.08422024106
37,1498,167949.2261178625
38,1499,155781.71500068554
39,1500,154483.9416130667
40,1501,202116.81381902657
41,1502,151883.395262519
42,1503,276653.52267901145
43,1504,244372.1349182903
44,1505,225908.70861009846
45,1506,194300.97546180047
46,1507,249375.62899605022
47,1508,198211.07530210295
48,1509,154253.222328741
49,1510,137761.60217048496
50,1511,140915.84622126992
51,1512,191998.85503809503
52,1513,151289.07933320128
53,1514,147101.16742888466
54,1515,213954.24182666827
55,1516,166984.35408958048
56,1517,183971.80278773245
57,1518,120944.47687420773
58,1519,239276.64786631055
59,1520,120040.61827451678
60,1521,115340.58009068726
61,1522,194870.00946020323
62,1523,86635.19855152373
63,1524,103122.61261675111
64,1525,97430.0321610244
65,1526,89304.19344373723
66,1527,92838.2984317129
67,1528,139571.59483561013
68,1529,134440.29854633776
69,1530,230407.76636660553
70,1531,145301.43916069064
71,1532,115858.00416134321
72,1533,169710.18506964098
73,1534,107027.6913167513
74,1535,151538.5719586464
75,1536,102463.94452096673
76,1537,66439.44200773258
77,1538,182243.6952951611
78,1539,231890.9933683197
79,1540,117470.82144499663
80,1541,142520.688256499
81,1542,130026.60252842854
82,1543,197801.88646938012
83,1544,91833.37737710774
84,1545,118263.92610997707
85,1546,135100.15945809614
86,1547,142256.5300856008
87,1548,136819.9527894305
88,1549,128471.89689081453
89,1550,132849.52794228937
90,1551,133201.59801105654
91,1552,143943.43777040613
92,1553,170461.94643578446
93,1554,109546.51570009906
94,1555,164180.73620792897
95,1556,67587.84175542719
96,1557,84090.96023728722
97,1558,99984.4339826986
98,1559,90816.95251087658
99,1560,139749.30307874584
100,1561,119883.22860791534
101,1562,127225.48647097079
102,1563,112245.39642933093
103,1564,154074.61587464937
104,1565,125904.28098669439
105,1566,250047.97104767314
106,1567,70551.82507238619
107,1568,236042.65168145252
108,1569,104928.4571090904
109,1570,150278.45586886816
110,1571,117448.48601519933
111,1572,139931.48813651782
112,1573,254606.3613120761
113,1574,133912.0376997115
114,1575,254921.80957809533
115,1576,259244.28398116305
116,1577,199538.1855212592
117,1578,130865.82010671566
118,1579,138804.94197104266
119,1580,193136.98592600832
120,1581,149251.77077558858
121,1582,128907.79165851197
122,1583,300356.39080854994
123,1584,233229.2110660345
124,1585,167742.6258300431
125,1586,44498.62434897758
126,1587,95730.35329508374
127,1588,153900.51065268042
128,1589,111203.03535681637
129,1590,132875.6247290409
130,1591,84136.08772003162
131,1592,124053.08429306932
132,1593,136366.0297171895
133,1594,128617.20792233944
134,1595,127421.2541869802
135,1596,214326.8060236656
136,1597,171069.63272001513
137,1598,198152.3588895182
138,1599,214686.38109321578
139,1600,201829.18192812346
140,1601,45583.81221882813
141,1602,121684.70660025021
142,1603,45264.04270456254
143,1604,266138.78363669175
144,1605,261910.99127341132
145,1606,171813.96986426623
146,1607,161621.74762260227
147,1608,225054.59876979562
148,1609,191445.66315993725
149,1610,140941.0415150026
150,1611,147655.31035111763
151,1612,174587.23832193145
152,1613,160540.8563799027
153,1614,137407.2233286642
154,1615,84744.4205811487
155,1616,57802.18347179936
156,1617,64160.781163342064
157,1618,101343.43343108636
158,1619,153374.47584025725
159,1620,187316.21980923787
160,1621,127910.81200315943
161,1622,139344.5483766084
162,1623,266516.1744900645
163,1624,219272.8613930859
164,1625,117095.2116558986
165,1626,179989.1911451175
166,1627,182467.61084808805
167,1628,298124.07511818525
168,1629,182382.73347753182
169,1630,312535.33421589783
170,1631,197285.81830316084
171,1632,225660.41566672327
172,1633,187735.32314229268
173,1634,193011.49313714134
174,1635,183017.48062728136
175,1636,159686.14145931473
176,1637,194686.24735084106
177,1638,216209.62630611064
178,1639,187645.40622569819
179,1640,263048.34512852354
180,1641,188488.46828231576
181,1642,248395.40964048682
182,1643,227162.72869333916
183,1644,235873.35664229107
184,1645,231417.7798614737
185,1646,169917.07032890082
186,1647,160115.2975155702
187,1648,126414.50956015359
188,1649,134636.5203195028
189,1650,111081.3374162605
190,1651,103794.78546178341
191,1652,105628.57301182952
192,1653,108137.69699330209
193,1654,144702.58728585404
194,1655,139178.67086654122
195,1656,135460.1596760205
196,1657,144998.8689012624
197,1658,152060.9724926469
198,1659,112462.52757946239
199,1660,155121.0443515164
200,1661,383734.9708575361
201,1662,329041.7212422434
202,1663,348176.73906079587
203,1664,430402.1737677916
204,1665,300327.90447612386
205,1666,303725.0557818875
206,1667,321972.63982926763
207,1668,325372.8107482046
208,1669,293572.5448159764
209,1670,322061.6599693296
210,1671,259430.2072464393
211,1672,370898.2143445397
212,1673,284614.7630687031
213,1674,250060.09810943296
214,1675,203997.40796368232
215,1676,208381.33835945092
216,1677,212323.68892713892
217,1678,421343.25730336015
218,1679,344123.1126884505
219,1680,292830.17167027586
220,1681,258123.57693829585
221,1682,300251.21799260995
222,1683,191429.8942580031
223,1684,195340.8136940432
224,1685,196293.40613964037
225,1686,191949.97778856312
226,1687,190990.95894266083
227,1688,211074.72009124001
228,1689,214254.55351578584
229,1690,216498.9904872612
230,1691,205112.83339753363
231,1692,263293.03747552703
232,1693,193368.11456316453
233,1694,176845.40865678363
234,1695,165329.95327343768
235,1696,276561.9489632599
236,1697,167819.16107015358
237,1698,322837.81736165134
238,1699,315400.1903835598
239,1700,254092.30575930525
240,1701,276418.9532432348
241,1702,254281.38892925717
242,1703,255214.09874559066
243,1704,284987.6440503503
244,1705,250909.83895030583
245,1706,388202.33513608447
246,1707,196077.80519570434
247,1708,201743.51687159576
248,1709,269160.34515313106
249,1710,233457.91516627464
250,1711,261279.46707318374
251,1712,248580.89175413898
252,1713,268783.693914245
253,1714,219875.74920631503
254,1715,209430.96012797917
255,1716,185695.99879448628
256,1717,184814.98727642035
257,1718,138900.11541260837
258,1719,230063.051976891
259,1720,266255.6535213274
260,1721,181432.07983935624
261,1722,130072.53197368863
262,1723,158504.720802663
263,1724,219785.94175312412
264,1725,242188.6040438949
265,1726,193055.39506531914
266,1727,157480.91338233172
267,1728,197576.4148935827
268,1729,155792.8895344067
269,1730,157492.6047043649
270,1731,116068.02033053478
271,1732,120389.80592802784
272,1733,104742.6734148676
273,1734,108831.58909106674
274,1735,140595.37834918418
275,1736,102412.49744241289
276,1737,302497.08916965255
277,1738,242393.3804226832
278,1739,248575.4944840112
279,1740,193872.06081457925
280,1741,186630.16662966635
281,1742,181438.86996476795
282,1743,184731.98131631268
283,1744,314439.3585176013
284,1745,226479.26013647148
285,1746,229078.660086871
286,1747,231706.2996253348
287,1748,230981.72751404112
288,1749,161531.27165026823
289,1750,148484.73811973364
290,1751,250718.58962897863
291,1752,105235.30834366684
292,1753,146824.02982798603
293,1754,217576.5208208009
294,1755,174607.82511791063
295,1756,129221.72835734044
296,1757,103799.99635140575
297,1758,152746.83328243566
298,1759,169384.40390988346
299,1760,175203.70226716576
300,1761,151426.38621096825
301,1762,169356.81778284244
302,1763,191726.9271187284
303,1764,103984.05289112357
304,1765,193250.99509580736
305,1766,195569.3304598583
306,1767,231526.32421137218
307,1768,152011.3493924432
308,1769,174248.1898938556
309,1770,166313.59849902405
310,1771,108477.63183001615
311,1772,137718.46410136996
312,1773,113860.08658725093
313,1774,157832.91928170924
314,1775,137700.92700096744
315,1776,134005.52023622626
316,1777,83990.47580758156
317,1778,153693.28207968117
318,1779,121010.00328265724
319,1780,186560.56667978293
320,1781,118255.15523239551
321,1782,55350.24539425678
322,1783,134953.1051626408
323,1784,94603.05541585316
324,1785,123250.75233622559
325,1786,136622.59579245315
326,1787,179003.28162142448
327,1788,37571.77862792858
328,1789,109972.1555991231
329,1790,41658.32259099686
330,1791,206889.9412129575
331,1792,163071.84544230823
332,1793,126804.0414724591
333,1794,185419.41600538325
334,1795,126109.48426791851
335,1796,151181.88551842375
336,1797,152528.3087117694
337,1798,103854.47105846414
338,1799,88628.28528645984
339,1800,118203.40965224581
340,1801,100679.07238024776
341,1802,140056.08796619857
342,1803,163086.59661771706
343,1804,144771.56916583702
344,1805,134588.6262651938
345,1806,139073.42831449932
346,1807,164644.47496221564
347,1808,122364.78361038573
348,1809,139336.36425742065
349,1810,147952.99983938166
350,1811,73081.51920182165
351,1812,105575.55153847765
352,1813,109193.47114947962
353,1814,81967.22076616855
354,1815,32910.833653748734
355,1816,105893.92438957724
356,1817,118931.33798430022
357,1818,170335.86447784642
358,1819,131035.91903606919
359,1820,66008.84605332278
360,1821,97377.60029721924
361,1822,155833.61714381224
362,1823,48361.77271753887
363,1824,146413.6156418398
364,1825,137725.89655372186
365,1826,105032.70004293218
366,1827,93420.18686215638
367,1828,142058.48020701285
368,1829,155700.6683382612
369,1830,160653.11191481457
370,1831,150089.64835220948
371,1832,91700.91673535306
372,1833,158197.19945619127
373,1834,135327.8239955079
374,1835,136999.2555673723
375,1836,126134.22274694021
376,1837,108794.04516700935
377,1838,103553.36794369796
378,1839,66784.55433673668
379,1840,148462.69248173363
380,1841,136552.49970706122
381,1842,96954.04867087281
382,1843,121891.91422819882
383,1844,140726.1193535158
384,1845,124040.2889859617
385,1846,155779.95374858624
386,1847,169847.49218203267
387,1848,8153.512264179182
388,1849,104672.597142544
389,1850,111824.57092368277
390,1851,162167.95997329347
391,1852,124350.72250047419
392,1853,137376.55413664517
393,1854,183594.78030282643
394,1855,171499.36331942328
395,1856,229285.7511011368
396,1857,143284.88275343715
397,1858,131539.43195271865
398,1859,111553.31394829752
399,1860,165950.58523625566
400,1861,110474.80878695555
401,1862,271940.46131726704
402,1863,270596.5330345923
403,1864,270609.2310290915
404,1865,344677.45368655236
405,1866,337537.475613015
406,1867,244793.73130401794
407,1868,286643.33608969185
408,1869,234104.54017266992
409,1870,251226.0237075861
410,1871,266191.0513400552
411,1872,194094.31526541244
412,1873,243606.2233412275
413,1874,131652.92126179335
414,1875,192824.8405263027
415,1876,195582.78780177946
416,1877,220958.00126700406
417,1878,228781.5182149381
418,1879,118983.81276783242
419,1880,132195.3676992437
420,1881,256494.22010523174
421,1882,261230.2777106819
422,1883,197627.83422391245
423,1884,211937.7181286238
424,1885,267860.96384094574
425,1886,286543.22875780915
426,1887,245530.11302928685
427,1888,289788.5237934749
428,1889,179109.63021540386
429,1890,107912.64128564368
430,1891,139831.3945122998
431,1892,79698.77166068798
432,1893,126743.40862732928
433,1894,113162.92800784996
434,1895,150846.58457931515
435,1896,119242.19014293584
436,1897,116684.40714307607
437,1898,119259.62706543028
438,1899,167525.1943578889
439,1900,153748.37996697484
440,1901,158984.2783150787
441,1902,131687.43758872466
442,1903,211454.28371248452
443,1904,134038.28346189845
444,1905,187820.92606128263
445,1906,117160.41901857185
446,1907,219239.0655861406
447,1908,113250.08887881204
448,1909,146968.92735379515
449,1910,123463.33579294023
450,1911,201203.63522006944
451,1912,287432.97268880333
452,1913,171972.41051990632
453,1914,53939.897100708215
454,1915,285303.39197150967
455,1916,9051.971433129162
456,1917,260141.97250665957
457,1918,145059.17481944594
458,1919,188887.64036149462
459,1920,164367.01721915393
460,1921,358762.63165848027
461,1922,322850.14113538596
462,1923,229215.0867001036
463,1924,228756.17361026886
464,1925,226081.1428267745
465,1926,359649.57749389997
466,1927,136219.47121080675
467,1928,160956.4052882219
468,1929,114744.01212286728
469,1930,126269.96553227236
470,1931,139575.31017526693
471,1932,130497.97398475441
472,1933,187853.86262803525
473,1934,172806.23614627158
474,1935,171580.10833351
475,1936,191917.6092045213
476,1937,173208.50220203097
477,1938,183472.11446167715
478,1939,234412.7849347886
479,1940,193470.83573809406
480,1941,167255.90060616937
481,1942,192773.40417273866
482,1943,221516.11018557055
483,1944,314211.6810564636
484,1945,349919.8614363597
485,1946,139639.4579420113
486,1947,297835.82231890014
487,1948,173431.00987380475
488,1949,262929.7528464997
489,1950,212240.99507652444
490,1951,263231.6313238909
491,1952,250502.06779168034
492,1953,189450.52411361667
493,1954,208126.5520528116
494,1955,140349.53673310403
495,1956,306325.66879691684
496,1957,164032.14736132382
497,1958,299681.46321945684
498,1959,137310.2829928837
499,1960,99967.21051992942
500,1961,112382.88121440017
501,1962,97450.96361441899
502,1963,113916.0106390767
503,1964,99847.72355879704
504,1965,135792.4608727746
505,1966,134361.50295725302
506,1967,268907.2760078646
507,1968,364295.95564312045
508,1969,356806.8167600647
509,1970,363310.1555819098
510,1971,418238.4700327439
511,1972,345328.10152714455
512,1973,293484.2762008951
513,1974,302306.8400884124
514,1975,445875.8039237374
515,1976,287869.4850850048
516,1977,344173.1001912394
517,1978,318268.8386506506
518,1979,305257.3824497125
519,1980,196527.5928041672
520,1981,316901.88592091005
521,1982,219631.56060504878
522,1983,209218.85691644088
523,1984,182043.02209351736
524,1985,251540.27491758438
525,1986,233900.99736332812
526,1987,213029.78216822026
527,1988,189760.3623628877
528,1989,210405.4189302962
529,1990,229215.49065310962
530,1991,216417.08823015192
531,1992,250244.17998925888
532,1993,191893.21705351188
533,1994,239038.8581208086
534,1995,180156.06911253708
535,1996,281891.6916271873
536,1997,295315.8820067522
537,1998,310021.97727173765
538,1999,265180.98343033576
539,2000,309820.8918976338
540,2001,286069.0535510131
541,2002,250772.37197129603
542,2003,266979.87313544436
543,2004,287486.4473817963
544,2005,229241.2008641872
545,2006,214710.00908213994
546,2007,264956.48066933965
547,2008,212586.6529518551
548,2009,210453.29952738422
549,2010,221643.2949946951
550,2011,153003.08543364552
551,2012,188014.89571838104
552,2013,188469.30802213238
553,2014,201484.21133595938
554,2015,223484.1229924094
555,2016,202322.44234483677
556,2017,212273.11327381304
557,2018,105359.98052455205
558,2019,130779.38989553298
559,2020,91119.8976525194
560,2021,88726.23862762796
561,2022,187612.90082456602
562,2023,133808.79610000027
563,2024,279634.1197669861
564,2025,344805.61542079144
565,2026,175635.254616298
566,2027,152428.5003708154
567,2028,160178.34681179922
568,2029,148536.61602186156
569,2030,268484.22693826864
570,2031,247219.6120595883
571,2032,247811.48763015552
572,2033,262040.38067454007
573,2034,175445.60237035004
574,2035,216550.61369443906
575,2036,215039.1305558842
576,2037,217104.14322948747
577,2038,307321.7656578332
578,2039,216080.6436300875
579,2040,338477.5984627035
580,2041,315319.70294289046
581,2042,205014.04429912323
582,2043,177268.93720317015
583,2044,182479.91226096638
584,2045,212570.98526734486
585,2046,131117.1042559219
586,2047,135009.9264720215
587,2048,146371.9936977795
588,2049,122565.82181308651
589,2050,166779.59745513555
590,2051,107471.13995630282
591,2052,121388.81326891633
592,2053,142027.48524613457
593,2054,77799.52931196871
594,2055,156919.59969778743
595,2056,147965.24950519123
596,2057,105349.61957056436
597,2058,226430.67252922908
598,2059,129917.27607836877
599,2060,186947.7224624796
600,2061,189478.20160136058
601,2062,112898.19990199781
602,2063,115980.9693680025
603,2064,131847.95416088426
604,2065,129226.48080931557
605,2066,184803.26967089088
606,2067,99104.51996631222
607,2068,129011.21806916129
608,2069,77096.12409489066
609,2070,94205.77521238104
610,2071,81253.93402418727
611,2072,152879.83477761457
612,2073,130046.44651802117
613,2074,182859.43626587896
614,2075,154363.66209773824
615,2076,122424.29161086807
616,2077,138676.0304232958
617,2078,104542.14326376119
618,2079,145646.79352660174
619,2080,115729.29885502893
620,2081,111866.75998662761
621,2082,130769.63040082471
622,2083,145909.48355466186
623,2084,94877.1135810609
624,2085,104926.24258354818
625,2086,135760.3520319151
626,2087,122098.58288314333
627,2088,102128.69257079577
628,2089,63451.489618082414
629,2090,144273.58455940802
630,2091,74839.05986952363
631,2092,125142.56411483267
632,2093,154575.42747222842
633,2094,149501.69542896538
634,2095,126521.92772595806
635,2096,78767.12548133323
636,2097,99771.38200196461
637,2098,141301.48417980818
638,2099,26280.674522337504
639,2100,50661.76196148177
640,2101,118000.23243141791
641,2102,145869.1931003466
642,2103,86293.77890095359
643,2104,134333.89164939173
644,2105,150386.94359694526
645,2106,33504.40230885043
646,2107,215703.10011636035
647,2108,107469.87510912726
648,2109,93262.04978786525
649,2110,126802.12673013913
650,2111,183770.67306500697
651,2112,132492.17332116887
652,2113,117950.24872629147
653,2114,113621.47643088887
654,2115,165768.47848197422
655,2116,126447.44264382508
656,2117,138984.69131945388
657,2118,129021.68008009717
658,2119,111369.50485988578
659,2120,108233.01051014918
660,2121,78471.08111442323
661,2122,96788.97082017025
662,2123,81427.97344036412
663,2124,179822.14241579757
664,2125,137325.04607752466
665,2126,141976.71809065156
666,2127,179077.39829818392
667,2128,152817.99655471055
668,2129,100719.99204377178
669,2130,128320.64449516288
670,2131,155586.81656130578
671,2132,139999.79211146582
672,2133,125598.31476412679
673,2134,130489.65808378719
674,2135,106511.30507688131
675,2136,42703.091438445495
676,2137,118304.42067213531
677,2138,150305.73078923754
678,2139,152169.1867331164
679,2140,142456.51551559207
680,2141,168475.18928860617
681,2142,121597.44983010867
682,2143,138207.74461555982
683,2144,98171.42636460159
684,2145,136055.211715871
685,2146,187429.9252938145
686,2147,132777.9302400616
687,2148,161702.56825918308
688,2149,155482.066628068
689,2150,227002.04017378122
690,2151,125968.34460058564
691,2152,173763.79960334627
692,2153,200966.79206054914
693,2154,116681.96191566321
694,2155,151490.87602146296
695,2156,270389.4804669166
696,2157,250597.5465877615
697,2158,241536.827999532
698,2159,236439.2524164311
699,2160,190773.86739143543
700,2161,260888.68380842044
701,2162,378132.7503863323
702,2163,340858.2211487986
703,2164,262948.8586058504
704,2165,210605.38208463183
705,2166,149811.3950279873
706,2167,226465.67098397447
707,2168,194939.21795519232
708,2169,212722.86523345974
709,2170,227659.7596121831
710,2171,158895.83036697714
711,2172,144465.4818534447
712,2173,166036.49619720422
713,2174,240513.2504624892
714,2175,291556.63116860914
715,2176,298160.22079435806
716,2177,239346.32618198055
717,2178,241400.817975563
718,2179,160506.4986437112
719,2180,226818.85098476917
720,2181,208870.23963532737
721,2182,234888.36712670012
722,2183,210033.1658030853
723,2184,122540.2102797837
724,2185,131893.8191568649
725,2186,174023.60643071763
726,2187,156844.01981771737
727,2188,166482.66115886183
728,2189,302779.5409667541
729,2190,82768.3507972851
730,2191,80008.89159027755
731,2192,77449.0889372779
732,2193,125379.05573779007
733,2194,102126.35123273288
734,2195,103813.45072419313
735,2196,105649.62101203226
736,2197,109389.75177528476
737,2198,178177.83598687104
738,2199,197385.33822458866
739,2200,148672.72881182062
740,2201,137868.52511536458
741,2202,205536.88599296706
742,2203,123851.98581182794
743,2204,150957.13982911955
744,2205,100103.60735653387
745,2206,147406.53905306268
746,2207,205858.76555634325
747,2208,235528.4838633464
748,2209,190110.72861103143
749,2210,122623.61291785643
750,2211,111132.99774208362
751,2212,109097.52272148756
752,2213,109851.53855650034
753,2214,112235.16463389096
754,2215,93894.22170725884
755,2216,150153.66399642802
756,2217,10586.180983423255
757,2218,82430.51210186863
758,2219,64382.14934261795
759,2220,40400.60552573786
760,2221,286222.14233078365
761,2222,264099.6176464469
762,2223,292888.05356220447
763,2224,228531.00778136344
764,2225,123101.95278350974
765,2226,177615.67653056828
766,2227,234033.36219797644
767,2228,280511.71934731083
768,2229,250228.70386977796
769,2230,134210.7195827713
770,2231,220129.41007412458
771,2232,183696.0235505557
772,2233,201686.74686804193
773,2234,258472.931871347
774,2235,223793.16252154403
775,2236,262842.89101807505
776,2237,313484.89005608566
777,2238,218635.28122131224
778,2239,121486.57191706577
779,2240,149179.83852852834
780,2241,154350.0038206313
781,2242,112815.99179741729
782,2243,115151.76403520966
783,2244,88897.22152922663
784,2245,98352.04727390409
785,2246,139134.63768605446
786,2247,124718.04779763753
787,2248,113204.57154198876
788,2249,115673.0858253804
789,2250,122851.9921262929
790,2251,101294.47035561851
791,2252,192147.40209015412
792,2253,150130.4219408395
793,2254,172987.0982060358
794,2255,192348.37222615583
795,2256,192495.07159663155
796,2257,193504.23776367283
797,2258,167135.1046181079
798,2259,170860.4820016541
799,2260,149722.03651416907
800,2261,200375.21237876674
801,2262,219594.18130052357
802,2263,327156.81947344006
803,2264,393119.42502641
804,2265,151338.82480029296
805,2266,273695.0718340025
806,2267,340439.4004671939
807,2268,375072.7032477708
808,2269,157122.576144516
809,2270,218810.0267977208
810,2271,225845.34639137646
811,2272,234289.08600037917
812,2273,173329.25578404823
813,2274,188542.05028012232
814,2275,172433.39161904715
815,2276,206626.59533268528
816,2277,189653.32562734256
817,2278,149429.02276414738
818,2279,109586.37491141167
819,2280,97540.77191806771
820,2281,173789.40131960693
821,2282,184576.38584444707
822,2283,115774.83695632126
823,2284,116705.39383082686
824,2285,134891.41557638673
825,2286,112735.5354972803
826,2287,340949.3998083719
827,2288,262774.6339655367
828,2289,320054.73560062447
829,2290,383886.94835461746
830,2291,305037.4284209864
831,2292,388309.98241130717
832,2293,392722.2464467853
833,2294,348366.8047187502
834,2295,408916.79374796804
835,2296,246709.82282055682
836,2297,324577.12293162756
837,2298,329168.42437305604
838,2299,339733.86852987576
839,2300,306753.3972634685
840,2301,295234.11701157596
841,2302,256446.71800246078
842,2303,249087.78944717604
843,2304,238348.3814627087
844,2305,204277.33547375991
845,2306,205784.6019763149
846,2307,210592.3862983922
847,2308,219033.3800686231
848,2309,279947.48884870333
849,2310,207728.25285521545
850,2311,214748.66005933168
851,2312,188588.72917063546
852,2313,186784.45717082615
853,2314,176106.39528012695
854,2315,188463.2969910825
855,2316,210432.87626208458
856,2317,197681.53304089815
857,2318,189292.23252416193
858,2319,192679.71484651126
859,2320,192014.00432692224
860,2321,264610.22426394536
861,2322,212373.9035201643
862,2323,208383.8140494771
863,2324,207912.02579075668
864,2325,222619.76844733767
865,2326,190812.22108010587
866,2327,216793.2830773266
867,2328,233888.5424693497
868,2329,186179.99779253663
869,2330,178823.53767241852
870,2331,323409.78525160754
871,2332,361832.87678894587
872,2333,302685.76511272555
873,2334,259925.74100287887
874,2335,276234.43400581274
875,2336,299135.04671304184
876,2337,193248.15929050685
877,2338,262946.42542863975
878,2339,245575.32588696398
879,2340,377379.1194377807
880,2341,211189.73103210062
881,2342,251828.09834517655
882,2343,239636.3383193576
883,2344,233458.77788544912
884,2345,238018.89753504144
885,2346,208992.32149875455
886,2347,189965.54839851358
887,2348,246446.878176847
888,2349,174514.2730398518
889,2350,291105.0696055399
890,2351,257475.98902088613
891,2352,266096.6100415806
892,2353,260691.51884683862
893,2354,131305.84024706855
894,2355,158003.58500214713
895,2356,170799.9274497882
896,2357,206771.89784341888
897,2358,204783.89301656652
898,2359,116803.76693407481
899,2360,110820.41068328824
900,2361,139008.33036855469
901,2362,280027.83754404995
902,2363,150064.84220405854
903,2364,189658.5232511015
904,2365,230195.00664002763
905,2366,184863.48320893326
906,2367,205593.40317764855
907,2368,187461.72149456537
908,2369,193380.9496007393
909,2370,155476.26258511632
910,2371,164276.02717720764
911,2372,184440.08684364823
912,2373,269081.47551974945
913,2374,295202.98240629595
914,2375,247329.688884874
915,2376,306517.41764549573
916,2377,330292.83893957746
917,2378,149715.4930314084
918,2379,223440.73151323292
919,2380,156495.7168173456
920,2381,172890.10179153143
921,2382,228072.53667859326
922,2383,212734.46864458825
923,2384,261650.14149848046
924,2385,168880.63592785038
925,2386,131427.3398182314
926,2387,124344.06208417786
927,2388,114668.91206613986
928,2389,136473.8798813849
929,2390,147471.06241588795
930,2391,134039.00739504467
931,2392,98155.11877331836
932,2393,176689.15632292745
933,2394,147265.27095721336
934,2395,205881.3708769657
935,2396,151108.56900436408
936,2397,223134.34196937433
937,2398,123239.47408460046
938,2399,54297.19109028613
939,2400,49747.10524143337
940,2401,110191.16647375515
941,2402,139691.39033328032
942,2403,134330.10744107072
943,2404,155988.87961135746
944,2405,173331.9013765792
945,2406,142330.8391274755
946,2407,112834.85434385343
947,2408,158319.87865529512
948,2409,112637.22620936041
949,2410,189476.58350285504
950,2411,106567.24783133331
951,2412,154817.26707381732
952,2413,113240.4852147057
953,2414,142420.65477465314
954,2415,124893.55967699841
955,2416,132687.6155968455
956,2417,127681.02387564944
957,2418,119989.80222803599
958,2419,95264.50911698746
959,2420,107642.11554951267
960,2421,124615.41379159258
961,2422,102999.37406752398
962,2423,125332.81227688876
963,2424,149593.22142303572
964,2425,238477.38042254327
965,2426,135688.91613030608
966,2427,138661.8172305628
967,2428,185419.5387639061
968,2429,106117.46724295453
969,2430,132104.5092328469
970,2431,92566.77360197937
971,2432,134319.4735266741
972,2433,134401.05668249202
973,2434,124669.79019210336
974,2435,138304.9848293712
975,2436,97524.21262508514
976,2437,100355.01534897217
977,2438,109651.6296914129
978,2439,120860.87301397673
979,2440,128492.24313190568
980,2441,111242.37272690726
981,2442,88712.08039815561
982,2443,143909.43021846237
983,2444,152594.00063020398
984,2445,90367.36154585774
985,2446,133566.9012136776
986,2447,214786.73188574763
987,2448,139074.03117701248
988,2449,124977.04611990973
989,2450,150526.8172019485
990,2451,124174.81161162467
991,2452,199973.39230259485
992,2453,83249.32083094027
993,2454,104800.3710816782
994,2455,118055.4636180608
995,2456,125865.87780185626
996,2457,110716.97045368957
997,2458,130007.47792523785
998,2459,111089.9541502773
999,2460,151439.16757186956
1000,2461,119317.29111946479
1001,2462,122726.06124083139
1002,2463,144256.63426085038
1003,2464,167979.60897908965
1004,2465,143245.00178791024
1005,2466,106526.92523383442
1006,2467,168308.2462737799
1007,2468,98358.34484565072
1008,2469,82501.54931082786
1009,2470,202749.9990616166
1010,2471,206443.96141071827
1011,2472,183548.95100503904
1012,2473,86199.84450049349
1013,2474,38911.6140854978
1014,2475,228021.3181285099
1015,2476,90664.99222944863
1016,2477,95579.38031762338
1017,2478,155537.2757607767
1018,2479,95219.86768796062
1019,2480,151235.09289636067
1020,2481,130709.07139967091
1021,2482,118741.93229854247
1022,2483,99494.22485210071
1023,2484,126360.77033961914
1024,2485,124442.43237042334
1025,2486,137235.68117111875
1026,2487,198655.39650230983
1027,2488,179211.3163768947
1028,2489,158868.57512104313
1029,2490,146645.13782717695
1030,2491,73702.98230632418
